frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,172.12,168.26,6.57,359.97,184.95,178.14
1,172.1,168.59,6.31,359.83,185.21,179.09
2,171.0,168.16,6.04,359.65,184.51,178.48
3,171.46,167.04,6.32,359.51,184.02,177.56
4,171.52,167.07,6.36,359.52,183.74,176.14
5,171.52,165.77,6.35,359.32,183.47,174.95
6,171.85,165.37,6.3,359.13,183.17,173.9
7,172.21,165.46,6.66,359.32,183.17,175.12
8,172.21,164.92,6.63,359.12,183.19,175.34
9,172.27,165.06,6.91,359.33,182.69,175.39
10,172.27,165.51,6.91,359.33,182.69,176.23
11,172.27,164.95,6.91,358.91,182.7,177.0
12,172.27,165.8,6.92,359.52,182.68,176.79
13,171.87,165.65,6.92,359.32,182.4,177.25
14,171.87,166.6,6.92,359.56,182.4,176.69
15,171.12,165.74,6.57,359.16,182.4,175.67
16,171.18,164.88,6.63,358.55,182.11,176.29
17,170.51,165.44,6.41,358.75,182.62,176.99
18,168.87,164.58,6.2,358.58,183.12,176.97
19,167.32,163.45,6.04,358.2,183.62,177.34
20,162.23,162.57,6.07,358.17,183.35,178.24
21,158.31,161.31,5.66,358.33,183.06,179.19
22,155.8,160.13,6.26,358.94,182.31,178.69
23,150.06,156.06,5.9,358.73,182.04,179.27
24,142.49,149.53,6.17,358.3,182.07,179.32
25,137.14,143.44,6.72,358.88,181.59,179.55
26,131.44,139.6,7.06,358.87,181.61,179.07
27,126.99,138.27,7.02,358.85,181.68,180.24
28,121.76,137.65,7.36,358.82,181.69,181.1
29,116.18,134.5,7.14,358.44,182.18,181.14
30,111.13,126.77,7.3,358.43,182.66,181.51
31,106.91,119.91,6.93,358.17,182.69,182.43
32,99.99,103.59,6.98,358.61,182.71,181.5
33,91.92,86.57,6.93,358.89,182.69,180.9
34,84.95,77.13,7.72,359.9,182.94,179.8
35,80.41,69.41,8.4,1.92,182.96,178.92
36,75.52,71.07,8.41,5.38,182.95,178.1
37,72.07,73.76,9.08,7.48,183.43,177.38
38,64.59,67.31,9.44,8.92,183.15,177.25
39,60.3,57.78,9.57,8.36,182.66,176.29
40,56.45,55.08,9.43,6.69,182.19,176.35
41,52.61,49.69,9.96,6.84,181.46,177.15
42,50.1,46.17,10.74,6.43,180.75,178.72
