frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
61,49.24,43.72,7.28,5.12,181.34,177.5
62,49.37,41.94,7.79,6.66,181.28,177.26
63,49.71,41.97,7.85,5.79,181.3,177.51
64,50.5,43.1,7.65,5.84,181.07,177.09
65,51.37,44.08,7.66,2.67,181.05,177.16
66,53.24,46.84,7.39,3.09,181.54,177.2
67,58.51,50.84,7.1,2.52,182.19,177.4
68,65.82,61.08,7.03,0.86,182.19,177.45
69,72.53,65.74,6.95,0.18,182.22,177.99
70,78.08,71.1,6.71,359.78,181.77,177.68
71,84.36,76.04,6.3,358.95,182.04,178.09
72,90.43,83.3,5.57,358.94,182.34,178.14
73,97.88,92.6,5.31,358.48,182.3,178.61
74,104.05,112.44,5.6,358.25,182.05,180.01
75,108.79,117.23,5.6,358.99,182.05,178.95
76,115.29,128.33,6.13,359.76,181.56,180.27
77,120.47,134.0,6.13,359.34,181.56,180.58
78,125.32,133.86,6.08,359.33,181.56,180.32
79,128.92,136.65,5.96,359.32,181.34,180.32
80,132.4,142.33,6.27,359.55,181.32,180.08
81,136.43,143.74,6.14,358.59,181.08,180.12
82,141.52,149.06,6.43,358.01,180.1,179.88
83,146.99,149.67,6.76,358.21,180.39,179.68
84,151.04,153.13,6.37,358.44,180.38,179.16
85,153.44,153.81,5.8,358.27,181.44,178.65
86,156.74,155.69,6.3,358.51,181.28,178.45
87,159.0,157.48,6.53,358.93,181.05,179.02
88,161.57,158.9,6.56,358.76,181.01,178.75
89,163.33,161.48,6.53,359.16,181.27,179.0
90,165.65,160.74,6.76,358.77,181.32,179.29
91,167.28,162.89,6.98,358.99,181.1,179.01
92,167.92,163.77,6.82,359.0,181.45,178.96
93,168.95,163.3,6.74,358.79,181.82,179.43
94,168.78,163.39,6.65,358.02,181.6,178.93
95,169.08,163.13,6.69,358.26,181.59,177.18
96,169.16,163.13,6.6,358.26,181.39,176.74
97,169.89,164.52,6.68,358.88,181.38,175.85
98,169.53,164.24,6.76,358.91,180.94,175.1
99,169.49,163.53,6.93,358.73,180.44,174.57
100,169.49,163.84,6.93,358.95,180.44,174.35
101,169.49,164.78,7.15,359.35,180.22,174.35
102,169.99,164.67,6.93,359.35,181.02,174.35
103,169.84,165.1,6.89,359.57,181.02,174.24
104,170.15,164.98,6.76,359.57,181.53,174.17
105,170.54,164.98,6.75,359.36,181.53,174.69
106,170.39,164.74,6.5,359.36,182.02,174.34
107,170.27,165.46,6.5,359.75,182.02,174.34
108,170.19,166.18,6.2,359.93,182.23,174.9
