frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,173.34,171.97,354.81,353.42,184.32,186.72
1,173.32,171.97,354.81,353.42,184.32,186.72
2,173.3,171.97,354.81,353.42,184.32,186.72
3,173.26,171.97,354.75,353.42,184.28,186.66
4,173.26,171.97,354.75,353.42,184.28,186.66
5,172.52,172.89,354.75,353.75,184.24,186.4
6,171.79,173.68,354.81,354.48,184.24,186.4
7,170.46,168.7,354.92,353.75,184.24,188.84
8,169.04,168.5,354.62,354.1,184.59,189.74
9,165.47,164.8,354.58,353.41,185.3,189.61
10,159.84,161.97,355.19,352.71,184.25,190.02
11,155.64,159.5,355.46,352.6,183.57,188.68
12,147.94,152.72,354.12,351.72,183.57,186.87
13,143.69,151.23,353.65,351.01,183.94,164.22
14,140.09,141.23,352.88,347.54,183.94,149.31
15,127.54,137.55,352.62,346.92,183.93,175.15
16,124.14,131.53,352.37,345.54,183.93,186.51
17,122.28,128.31,352.2,346.48,184.43,187.94
18,114.85,125.08,352.2,346.72,184.43,188.77
19,96.64,115.45,352.25,346.84,186.23,190.12
20,84.5,91.88,355.9,349.5,187.49,192.14
21,79.22,77.78,356.63,350.6,187.42,192.94
22,73.0,69.7,357.32,351.8,188.67,193.81
23,72.01,66.51,358.38,355.07,188.57,192.9
24,68.51,64.68,358.72,356.15,188.94,193.81
25,60.19,56.03,0.78,356.1,188.91,193.86
26,58.04,51.04,3.78,357.6,188.91,193.86
27,55.18,48.4,5.69,359.04,188.53,194.6
28,52.58,46.36,7.25,0.16,188.53,194.39
29,51.54,45.22,7.25,0.88,188.5,193.85
30,48.15,53.75,8.78,2.57,186.97,192.77
31,48.24,47.36,10.02,3.35,186.6,192.71
32,46.31,44.01,10.74,4.44,186.6,191.8
33,44.43,42.63,11.11,5.53,185.73,191.44
34,44.1,40.22,11.45,5.19,186.1,190.33
35,42.5,39.24,12.16,4.82,186.1,191.78
36,41.91,36.08,11.99,4.47,186.08,191.41
37,40.36,35.35,12.01,5.96,186.1,191.42
38,39.22,35.35,12.37,6.33,185.73,190.51
39,37.74,33.21,11.67,6.06,186.24,190.47
40,36.31,36.69,11.53,4.89,186.25,190.85
41,36.0,36.94,11.7,5.33,186.25,191.25
42,35.96,35.93,10.49,4.97,187.1,191.62
43,35.37,35.41,9.44,4.87,186.74,191.07
44,35.59,41.89,9.32,5.2,186.22,190.87
45,36.41,41.2,8.96,4.84,186.58,191.79
46,40.06,41.92,6.88,3.47,188.84,191.58
47,43.85,45.32,5.95,3.11,189.23,192.49
48,47.52,45.32,4.53,2.7,189.26,192.79
49,50.1,48.0,2.73,2.36,189.65,192.43
50,57.92,54.51,2.34,1.3,190.05,193.91
51,63.43,60.06,1.6,0.95,189.58,194.07
52,68.74,65.29,1.28,0.95,190.02,194.07
53,75.02,68.26,0.57,359.15,190.05,193.77
54,77.63,72.88,0.22,358.42,189.69,193.77
55,85.47,82.86,359.46,356.18,188.98,193.27
56,96.45,96.71,359.38,356.15,188.31,193.34
57,108.28,115.79,359.02,355.44,187.94,192.05
58,127.19,139.06,358.01,352.52,188.07,192.1
59,132.65,137.34,357.36,351.75,187.31,192.14
60,134.4,140.91,355.58,349.55,186.44,190.91
61,136.65,142.4,354.86,349.2,186.44,189.45
62,136.56,141.92,353.18,349.22,186.04,188.0
63,141.65,146.22,353.16,349.87,185.54,184.88
64,145.18,147.44,351.76,348.91,187.31,185.14
65,151.23,153.67,350.77,348.58,189.96,187.33
66,156.84,160.15,350.46,349.42,190.85,188.39
67,156.9,161.86,350.14,349.83,191.73,189.81
68,157.86,162.98,350.23,349.86,191.7,189.78
69,161.36,164.74,350.89,350.3,191.64,189.36
70,162.77,164.94,351.26,351.0,190.76,189.83
71,164.27,168.87,351.29,352.41,190.73,189.71
72,166.04,168.46,352.16,352.41,188.95,189.83
73,169.03,171.36,352.98,353.27,187.16,188.53
74,167.85,171.62,353.16,354.04,185.97,186.72
75,170.34,171.52,353.53,354.06,185.09,186.78
76,171.26,171.63,353.53,354.48,185.09,185.88
77,172.78,172.6,353.2,354.14,184.21,185.56
78,173.53,171.03,353.2,353.4,184.21,185.61
79,174.11,171.03,353.78,353.78,184.17,184.64
80,175.0,172.85,353.51,353.46,183.32,183.67
81,175.69,173.7,353.44,353.1,183.34,184.64
82,175.71,173.7,353.44,352.74,183.34,185.64
83,175.62,173.69,353.38,352.74,183.87,185.6
84,175.62,174.56,353.38,352.37,183.84,186.54
85,175.62,173.69,353.38,352.38,183.84,186.57
