frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,169.86,163.89,6.33,357.81,183.06,177.24
1,169.72,165.35,6.33,358.98,183.06,178.06
2,169.58,164.31,6.31,358.94,183.08,178.81
3,169.22,164.48,6.17,359.18,182.87,178.63
4,169.22,164.48,6.17,359.18,182.87,178.92
5,169.22,164.7,6.17,359.55,182.87,178.92
6,169.22,164.7,6.17,359.55,182.87,179.24
7,169.22,165.98,6.17,359.95,182.87,179.53
8,169.58,165.54,6.31,359.95,183.08,179.53
9,170.1,165.54,6.53,359.95,182.87,179.53
10,170.04,166.14,6.46,359.96,182.87,179.52
11,170.33,166.38,6.56,359.93,183.34,179.47
12,170.76,166.08,6.85,0.1,183.07,179.64
13,170.56,166.08,6.57,359.89,183.55,179.5
14,171.22,165.65,6.78,359.9,183.76,179.54
15,170.83,166.08,6.58,359.71,184.24,180.08
16,170.45,166.4,6.39,359.98,184.43,180.6
17,168.26,163.99,5.68,358.84,185.4,180.61
18,166.32,164.61,5.39,359.11,184.85,180.4
19,163.61,164.29,5.1,359.06,184.53,180.51
20,160.01,163.05,4.7,358.65,184.5,180.56
21,156.54,159.68,5.08,357.58,183.78,180.11
22,152.5,155.88,5.03,357.53,183.84,180.19
23,146.21,152.03,5.4,357.51,182.66,180.27
24,140.54,145.41,5.81,357.29,181.71,180.11
25,135.05,141.3,5.97,358.04,181.23,181.2
26,131.09,137.92,6.41,358.41,181.24,179.73
27,125.64,136.96,6.41,358.98,181.24,179.97
28,120.73,134.54,6.74,359.0,181.81,180.29
29,116.08,128.25,6.93,358.79,182.3,180.87
30,112.03,119.22,7.33,358.92,182.6,181.54
31,107.47,111.6,7.11,359.36,182.89,181.56
32,103.02,91.46,6.79,359.59,182.94,180.59
33,96.69,97.77,7.16,359.4,182.01,180.78
34,89.38,90.01,7.18,359.8,182.79,182.86
35,83.88,80.83,7.57,0.63,182.75,183.77
36,80.79,73.82,7.72,2.12,183.49,184.41
37,77.18,70.89,8.09,4.34,183.74,185.47
38,72.04,70.56,8.32,4.79,183.5,185.51
39,67.74,68.38,9.05,7.43,183.49,185.3
40,62.25,60.02,9.09,7.87,183.44,185.24
41,58.1,54.97,9.09,7.23,183.71,185.03
42,55.55,49.72,9.04,5.88,182.52,184.1
43,53.31,47.43,9.76,6.42,181.09,182.95
44,50.4,43.66,9.98,6.98,181.1,183.18
45,51.35,41.24,10.96,6.97,180.83,181.41
46,51.55,37.66,10.96,4.29,181.1,179.9
47,52.28,38.74,11.56,4.82,180.6,180.57
48,53.27,40.0,11.55,4.97,180.89,181.53
49,54.21,43.95,11.26,5.68,180.44,182.87
50,58.02,49.53,11.48,6.94,180.49,183.19
51,61.83,55.01,11.83,8.11,180.53,183.07
52,65.94,57.87,11.76,8.57,180.12,182.1
53,73.15,60.72,11.16,8.38,180.86,182.25
54,80.73,68.73,10.27,9.47,182.34,182.12
55,87.45,72.15,9.16,2.96,183.54,182.13
56,94.19,73.83,8.64,358.9,183.54,182.14
57,101.02,80.84,7.46,358.16,184.24,182.37
58,105.84,84.05,7.33,359.32,184.24,183.07
59,111.5,111.23,7.71,356.81,184.19,183.07
60,116.19,141.29,7.65,356.68,183.93,183.07
61,122.62,141.41,7.69,356.02,183.69,179.81
62,125.14,137.46,7.49,357.29,182.94,178.87
63,130.31,135.55,7.16,357.68,182.66,179.02
64,134.86,139.09,6.84,357.91,182.68,179.09
65,138.42,143.44,6.87,358.33,181.97,179.41
66,141.21,143.51,6.81,358.36,181.71,178.66
67,145.13,149.3,6.9,358.8,181.0,178.8
68,147.12,151.39,6.66,358.6,180.78,178.88
69,149.91,152.8,6.4,358.83,181.25,178.36
70,152.69,152.62,6.4,358.83,181.52,178.36
71,155.18,155.87,6.75,359.23,181.52,178.34
72,157.41,156.7,7.15,359.22,181.53,178.62
73,160.4,159.84,7.79,0.23,182.05,178.13
74,162.45,161.09,7.92,0.61,182.79,178.42
75,164.19,163.11,8.23,1.18,183.04,178.85
76,165.07,164.02,8.24,1.42,183.3,178.61
77,166.97,164.98,8.3,1.82,183.3,178.57
78,168.4,165.67,8.31,1.59,183.3,179.07
79,169.72,166.22,8.6,1.59,183.3,179.05
80,170.91,166.51,8.65,1.59,183.31,179.04
81,171.71,168.1,8.32,1.38,183.3,179.51
82,171.97,167.42,7.71,1.02,183.58,179.45
83,171.62,165.87,7.38,0.42,183.85,179.31
84,171.74,165.19,7.37,0.03,183.84,179.3
85,171.06,165.19,7.51,0.25,183.15,178.72
86,170.71,162.79,7.16,358.27,183.16,178.38
87,171.09,162.39,7.15,357.87,183.15,178.07
88,170.74,162.26,6.8,357.86,182.88,177.76
89,170.61,163.07,6.59,358.27,183.37,177.71
90,171.11,163.07,6.47,358.45,183.85,177.92
91,170.41,163.2,6.16,358.46,183.85,177.86
92,170.92,164.86,6.16,359.25,183.58,176.88
93,170.92,165.69,6.16,359.65,183.58,176.91
94,170.58,166.52,5.99,0.04,183.8,176.48
95,170.58,166.09,5.99,0.04,183.52,176.51
96,170.95,166.09,6.14,0.04,183.73,176.55
