frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,169.98,169.5,5.49,2.19,181.39,177.73
1,170.85,166.47,4.61,359.86,184.75,178.65
2,170.37,167.89,4.93,0.43,183.68,179.22
3,170.26,167.27,4.97,359.97,184.22,179.65
4,170.52,167.18,5.36,0.13,183.25,179.0
5,170.22,167.71,5.33,0.54,182.67,179.48
6,170.73,168.94,5.32,0.94,183.07,179.11
7,170.56,169.15,5.52,0.79,182.82,178.86
8,171.54,169.28,5.86,0.8,182.84,179.15
9,170.66,170.01,5.45,1.2,182.57,178.52
10,171.19,170.01,5.49,1.19,182.29,178.23
11,171.81,170.12,5.83,1.2,182.3,178.22
12,171.08,170.01,5.48,1.19,182.02,178.23
13,171.81,169.2,5.83,0.81,182.02,178.22
14,172.16,169.2,5.97,0.8,182.22,177.91
15,171.78,168.37,5.75,0.8,182.73,176.94
16,171.4,167.43,5.54,0.58,183.22,177.53
17,171.4,167.8,5.12,0.75,184.2,178.07
18,171.35,168.12,4.88,0.57,184.68,179.36
19,171.29,168.0,4.93,0.36,184.68,179.95
20,171.29,168.0,4.93,0.57,184.68,179.8
21,171.12,167.28,4.88,0.91,184.68,179.48
22,170.88,166.76,4.86,0.74,184.41,179.31
23,170.24,167.15,4.65,0.7,184.62,179.99
24,168.27,166.52,3.75,0.54,184.83,179.45
25,166.92,165.89,3.48,0.6,184.57,179.03
26,165.79,165.44,3.13,0.34,184.79,179.36
27,163.66,165.35,2.41,0.4,185.46,179.45
28,160.34,163.81,2.07,359.81,185.47,179.99
29,157.18,161.26,1.86,358.77,185.68,180.52
30,152.04,158.08,1.84,358.12,185.7,181.04
31,146.18,153.74,1.6,357.47,185.22,182.01
32,142.58,152.24,1.86,357.69,185.92,182.95
33,137.04,149.09,1.78,358.93,185.94,182.92
34,132.88,144.78,2.81,0.49,185.94,183.73
35,129.19,141.85,3.64,0.94,186.17,183.98
36,125.69,138.64,4.33,1.27,185.91,184.02
37,121.71,134.23,4.36,0.75,186.17,184.84
38,116.86,128.06,3.91,1.14,186.89,184.55
39,111.41,121.14,4.15,1.02,186.94,184.35
