frame number,r_arm,l_arm,r_armpit,l_armpit,r_hip,l_hip
0,174.87,175.84,354.54,355.6,186.16,183.56
1,175.6,175.83,354.89,355.6,185.34,183.56
2,175.55,174.99,355.2,355.6,184.48,183.56
3,176.92,175.8,355.83,355.56,183.96,183.56
4,175.5,174.95,355.15,355.56,183.96,183.56
5,176.14,174.11,355.79,355.2,183.48,183.92
6,174.67,171.63,354.73,354.17,185.06,186.86
7,174.58,170.74,355.37,354.17,184.54,186.86
8,171.69,169.27,354.38,353.81,184.39,187.83
9,170.1,164.78,354.38,353.07,185.1,189.74
10,166.2,163.15,354.47,353.39,185.12,191.11
11,159.41,160.13,355.82,353.71,182.84,190.23
12,156.65,159.65,357.1,354.38,180.55,187.88
13,152.91,158.07,357.1,354.11,180.55,187.5
14,149.64,152.57,356.74,353.85,181.45,186.5
15,145.51,145.54,356.96,353.79,181.81,185.31
16,137.48,139.8,356.92,354.41,181.82,185.18
17,134.35,137.24,357.15,353.94,182.73,185.52
18,128.29,134.9,357.77,354.19,182.76,185.94
19,126.55,133.53,357.75,353.84,182.76,185.51
20,117.94,129.39,357.75,353.46,182.76,186.87
21,103.96,118.74,358.05,353.39,183.63,188.13
22,97.6,105.55,358.71,354.05,183.64,188.85
23,92.81,90.91,359.37,353.67,183.65,189.76
24,88.87,83.29,359.01,353.0,184.53,189.23
25,83.23,76.67,359.68,353.61,184.51,190.56
26,77.76,72.65,359.63,354.29,186.23,190.03
27,75.0,68.4,0.97,354.33,186.25,190.03
28,72.76,66.28,1.6,355.32,186.73,190.41
29,70.2,62.43,2.3,355.33,186.73,190.36
30,66.96,60.72,2.6,356.0,187.57,190.32
31,63.21,57.46,5.35,358.09,187.57,190.32
32,61.52,57.61,7.6,0.99,187.57,190.28
33,60.56,54.1,8.27,1.69,187.57,190.28
34,58.06,53.43,9.16,2.0,186.33,190.66
35,57.53,48.36,9.16,2.05,186.33,190.62
36,54.55,45.37,10.5,2.74,186.35,190.62
37,51.68,43.5,10.5,3.1,186.82,191.47
38,49.33,42.61,11.17,3.47,186.82,191.1
39,47.54,39.84,11.46,3.66,187.19,192.0
40,45.87,38.21,11.48,3.35,187.2,192.21
41,44.26,35.97,12.14,4.4,187.2,191.89
42,43.69,35.07,12.72,4.77,186.81,191.52
43,44.06,35.33,12.72,4.46,186.78,191.15
44,43.72,36.48,12.72,3.78,186.78,191.15
45,43.15,35.91,12.55,3.34,186.76,191.49
46,43.07,34.61,13.2,3.34,186.76,191.54
47,43.52,35.69,13.29,4.93,187.12,191.54
48,44.09,35.69,13.48,4.93,187.12,191.54
49,44.09,37.56,13.46,4.56,187.14,191.91
50,45.57,38.56,13.09,4.56,187.51,191.91
51,50.39,41.05,11.87,5.52,188.28,191.86
52,54.56,46.94,11.67,6.27,188.21,192.21
53,58.89,56.56,10.33,7.1,188.21,192.62
54,64.12,65.01,10.08,6.92,188.63,192.62
55,69.81,66.74,9.02,3.92,189.5,193.14
56,78.19,74.32,8.33,2.25,189.53,193.24
57,83.17,78.16,7.47,1.02,189.53,193.68
58,85.8,80.39,6.79,0.28,189.53,193.14
59,89.47,84.74,5.99,359.53,189.49,192.07
60,93.6,89.17,4.98,359.21,189.12,191.15
61,102.68,114.43,2.34,357.16,188.78,190.24
62,109.06,125.03,1.64,356.03,188.03,189.33
63,112.45,126.31,0.97,356.01,187.27,189.33
64,116.72,130.02,0.63,355.28,186.89,188.81
65,121.91,136.45,0.06,355.35,186.15,186.98
66,131.77,144.76,358.43,353.99,185.29,187.02
67,135.58,145.63,356.8,352.66,184.94,187.02
68,135.96,144.65,355.47,352.76,184.96,185.14
69,137.58,144.69,354.81,352.45,184.95,184.76
70,137.71,143.19,354.49,351.93,184.1,182.74
71,142.51,145.57,354.49,352.02,184.17,182.6
72,145.63,147.64,354.54,352.41,183.63,181.59
73,146.52,147.39,354.22,352.11,184.56,181.22
74,148.42,149.72,353.9,352.78,185.47,181.85
75,148.94,151.12,353.3,352.49,186.02,182.1
76,154.28,155.44,353.66,353.14,186.85,184.09
77,156.87,157.57,353.92,353.07,187.21,186.15
78,160.03,158.71,353.95,352.71,187.7,187.16
79,162.06,160.73,353.59,352.64,188.59,189.17
80,163.46,164.41,353.62,353.33,188.54,189.48
81,168.18,165.44,353.03,352.4,189.45,191.32
82,168.34,167.18,352.48,352.8,189.32,191.39
83,169.68,168.78,352.79,353.8,190.23,190.65
84,169.07,169.86,352.56,353.84,189.92,190.75
85,169.89,170.78,353.23,354.2,189.78,190.4
86,170.19,171.99,353.73,355.41,187.7,185.5
87,171.5,172.7,353.66,355.36,187.68,185.55
88,174.18,173.47,354.27,355.36,187.73,185.59
89,174.16,173.42,354.19,355.36,187.73,185.64
90,174.22,173.43,353.88,355.32,187.38,185.64
91,175.6,174.26,354.18,355.28,186.57,185.65
